id,locality,postalCode,state,streetAddress,geoCoordinates,operatorId,operatorName
bEG6Yb-wTDahJDDKmIiTZxbhKYtP641iNntFNGQImIs,Hamburg,21129,Hamburg,Ostfrieslandstraße 3,"[9.87884,53.53251]",DEHHM,Hamburger Energiewerke
bEvLxcEZCchYeYGn5fsFGzLiS-de-JQ315qRmGnEnnQ,Hamburg,20251,Hamburg,Geschwister-Scholl-Straße 120,"[9.97834,53.59444]",DEHHM,Hamburger Energiewerke
bFCKp8T9N0s4LL21r8Uur5MRteViVe9cra2o3n88WGo,Hamburg,20535,Hamburg,Griesstraße 58C,"[10.056261,53.563031]",DEHHM,Hamburger Energiewerke
bH80o7xy518Pksm71XqsxsMVdQe8HvzyLLUITuHBpWY,Hamburg,20251,Hamburg,Breitenfelder Straße 72,"[9.97816,53.58761]",DEEZE,eze.network GmbH
bOE7eAZDmMtqTxMJEe7s-qCAEf1CySVRrFhc_v1hITg,Hamburg,20354,Hamburg,Hohen Bleichen 22,"[9.987699,53.553925]",DEAPC,E.ON Drive
bQjmNnitkXduDfxfmNxZ7c_K9CtF_KoHCB_MEWhxNyI,Hamburg,22761,Hamburg,Mendelsohnstraße 82,"[9.907767,53.563876]",DEHHM,Hamburger Energiewerke
bXhH5S9zISwsJ0yfCTZpWgoVc5OZx1y6Yr3cV_qS1QI,Hamburg,20099,Hamburg,An der Alster 65,"[10.005663,53.558132]",DEHHM,Hamburger Energiewerke
bZRGAKiwkn6gTD10EQWbqa-hB0d7nbgipqmffPe8cvk,Hamburg,21075,Hamburg,Alter Postweg 29,"[9.96456,53.46476]",DEEZE,eze.network GmbH
baFhrBj40KYf5No7gwQai_qzlL4glV0fxevU3bBT0Cw,Hamburg,20149,Hamburg,Oberstraße 140,"[9.99324,53.577779]",DEHHM,Hamburger Energiewerke
bbi7UQ89iud1CrxkxAY6yg1hXVvL5SB-iVQx75lBHP8,Hamburg,22081,Hamburg,Dehnhaide 49,"[10.045212,53.579256]",DEBPE,Aral Pulse
bdKAvgsohHqv3gzHd9arFZIVdk1OQnzzp_oCnc_Wqkk,Hamburg,22143,Hamburg,Neuer Höltigbaum 6,"[10.18468,53.60947]",DEHHM,Hamburger Energiewerke
biP1DdX2u8v1r4zXiQj_ss7rvhM3ifoF-6VPjiHKj7A,Hamburg,22149,Hamburg,Rahlstedter Straße 29,"[10.14196,53.59337]",DEHHM,Hamburger Energiewerke
bqAgvhtWbY6gAZ1hrLD1ZA9QQ8TMTGSf5jEQajpAgI8,Hamburg,20097,Hamburg,28 Högerdamm,"[10.01346,53.5457]",DETNM,Shell Recharge
brJtY46Cbpxve6dPj4uD-GrKGKv8cLiV0X9iRTC6z98,Hamburg,20144,Hamburg,Oberstraße 61,"[9.98467,53.57767]",DEEZE,eze.network GmbH
bsfGxQ6e1Z3Zaub-dnesw6Dvh7ygMggEv7qT3mESqKM,Hamburg,22765,Hamburg,Gaußstraße 158,"[9.92854,53.55904]",DKMON,Monta ApS
bv2ps1nONG8MRqXQKc3kTVFgvwgQXN8irpqxzhKX5w8,Hamburg,22763,Hamburg,Hohenzollernring 24,"[9.91777,53.54878]",DEHHM,Hamburger Energiewerke
bv4at_vtj5kjlbkfaxdoIWalil3ecSAoWJvn5MzhPRI,Hamburg,22589,Hamburg,Op'n Hainholt 1,"[9.810157,53.580767]",DEHHM,Hamburger Energiewerke
bvLYrScshl301_IX2AYcqCNArBV96rySDoFSbHbBJS8,Hamburg,21149,Hamburg,Alte Weiden 7,"[9.848622,53.471938]",DEHHM,Hamburger Energiewerke
bwleMd1L-gzLdKJbDxmvOBATwLpY60yPboOAg3RNzw4,Hamburg,22607,Hamburg,Baron-Voght-Straße 19,"[9.874587,53.565241]",DENMS,SWN Stadtwerke Neumünster GmbH
c0BqRvotHzFN5LPt_OsU7cit4czUfTiRrtAkz9dR8as,Hamburg,21031,Hamburg,Goerdelerstraße 28,"[10.21437,53.50323]",DEEZE,eze.network GmbH
c1hQTPr-jvHeX6ok0WARQ0hQNiJ2AG5cdZ8uKIdQAm0,Hamburg,20144,Hamburg,Gustav-Falke-Straße 30,"[9.97127,53.57086]",DEHHM,Hamburger Energiewerke
c24B0o3Lb_CqY8nb6zFlgcGSMarkQucxLj1WwJzKaSI,Hamburg,20095,Hamburg,Ferdinandstor 1,"[10.001559,53.556051]",DEVAT,Vattenfall
c4CGW5zbvVub0caNGtSwqsmEnIdT6X9r1Tcnuy9QbNE,Hamburg,22607,Hamburg,Blomkamp 197,"[9.873258,53.579908]",DEHHM,Hamburger Energiewerke
c8HZmurxjc943qqj9PKfBShcTS9h2P8KqeOONCaCoNU,Hamburg,22525,Hamburg,Große Bahnstraße 30,"[9.93691,53.57396]",DEHHM,Hamburger Energiewerke
c9lxVmdiPQh6Dki0y48f3aiarlQsDYGHnRPAY73ZMf4,Hamburg,20539,Hamburg,Auf der Brandshofer Schleuse 4,"[10.014934,53.543119]",DE199,NWG Charging GmbH
cDSopeNXrSvsnRxc2VeiUzFNOhyp4-jRzbZzlW4k99o,Hamburg,20355,Hamburg,Rademachergang 20,"[9.9807,53.55213]",DEHHM,Hamburger Energiewerke
cFgNNtDMdUG7DZkGYEjMk_Q1utF7KVIKmytJp7WKjUM,Hamburg,21073,Hamburg,Julius-Ludowieg-Straße 23,"[9.97673,53.4596]",DEHHM,Hamburger Energiewerke
cIosrcng_gNlBfcJOjUK5nf_PnD5oezFdWNr18BFySE,Hamburg,22527,Hamburg,Olloweg ggü 33-35,"[9.919794,53.60188]",DEUBI,ubitricity
cLq4iJ2YWkKjygLQ64EquuWp73so5Xy9Z_BBVtnzkeA,Hamburg,20357,Hamburg,Altonaer Straße 10,"[9.961463,53.56383]",DELDL,Lidl
cTWPx2UfZJP5CT8gy4UWJbMZVgdQeNF0Z4tvhUX8i3Q,Hamburg,22175,Hamburg,Berner Chaussee 43,"[10.088,53.617884]",DEHHM,Hamburger Energiewerke
cUWugdf5qMtaajd51vgYUL6-jXvgTToosVuui8nYjLk,Hamburg,22607,Hamburg,Notkestraße 9,"[9.88828,53.573042]",DEHHM,Hamburger Energiewerke
ccbhVOQz1YbwpkAJWd7XQO9WJDrHqEEQ_UbB4-FUk8I,Hamburg,22043,Hamburg,Schimmelmannstraße 70,"[10.103978,53.571929]",DEHHM,Hamburger Energiewerke
cgNaveVXvqqVIhT1yPcRaMj2lh6URWBvnJ8hMYEhSkM,Hamburg,22457,Hamburg,Süntelstraße 13,"[9.90497,53.63184]",DEMDS,Mennekes
ci7_lUzAKEAd86a9leFXEbFLOcypciLaQcgAy88t6sA,Hamburg,22045,Hamburg,Tonndorfer Hauptstraße 71,"[10.12638,53.58685]",DEEZE,eze.network GmbH
cmRFOng-f-Qn-7kOZFP9aGgMo-8WThhd9USJZWC-S18,Hamburg,22309,Hamburg,Schwarzer Weg 3,"[10.053962,53.607054]",DEHHM,Hamburger Energiewerke
cmuq_rg6jXofFLNAmP6kYQmYB_m2iN84Yj5OigZKauo,Hamburg,21147,Hamburg,Neuwiedenthaler Straße 42,"[9.87081,53.47638]",DEHHM,Hamburger Energiewerke
cnSJkeZmaDfcTIyYJwjPO30KLLjnDqzCKbOqfPJJU40,Hamburg,20099,Hamburg,Holzdamm 22,"[10.005305,53.556387]",DEHHM,Hamburger Energiewerke
csnTnqAtIlQyJhRjiR-Rw7wV4BelE2TfcaKwdsqNvAM,Hamburg,20148,Hamburg,Alte Rabenstraße 32,"[10.000622,53.567335]",DEHHM,Hamburger Energiewerke
ctK7FdqfTToDDysRMXCftZK7ibIlYNpkvTjXdBOlTHc,Hamburg,20459,Hamburg,Admiralitätstraße 55-56,"[9.983068,53.546585]",DEWLN,Wirelane
cxOhuEP_fF2_t6nuJpS7PGK3qDumOhl2RiFMXjwqF0E,Hamburg,21033,Hamburg,Kurt-A.-Körber-Chaussee 5,"[10.202586,53.488939]",DEHHM,Hamburger Energiewerke
czfE8K9K-zras9JKW9t8LKxfIoMO-ekn0fwS-LmASS0,Hamburg,21075,Hamburg,Ehestorfer Weg 50,"[9.94836,53.45516]",DEEZE,eze.network GmbH
d1RQ5IyVOTAtPLwisp1JJsRXzmYMkAZFiCy0wAgfosU,Hamburg,20539,Hamburg,Billhorner Deich 96,"[10.04259,53.53958]",DEHHM,Hamburger Energiewerke
d3ZxhduGDMWadKspEGLelwdA7ea1PV7EJdNax8_d3IQ,Hamburg,20249,Hamburg,Robert-Koch-Straße 36,"[9.985858,53.590135]",DEHHM,Hamburger Energiewerke
d5W2dCI-g3ZUWQcNanTGeDpEiRQSGH_j4w-BhnHZMhI,Hamburg,21029,Hamburg,Chrysanderstraße 35,"[10.215524,53.488222]",DEHHM,Hamburger Energiewerke
d5XCBXLbZKHTccLxHBaFO9iQ-W1SWl-9ALsNPDdGu3Y,Hamburg,22089,Hamburg,Pappelallee 41,"[10.059232,53.567386]",DEHHM,Hamburger Energiewerke
d8fB4ogKfK6hUomc81EJMYaVGouHOd_9Xw58DES0UyA,Hamburg,22587,Hamburg,Rissener Landstraße 49,"[9.791065,53.569051]",DEHHM,Hamburger Energiewerke
dBC3BfoudX2idc6MM_lQa_-b6HyUO0H2Zf5XWZu3bg4,Hamburg,22761,Hamburg,Gasstraße 6,"[9.915537,53.56094]",DEHHM,Hamburger Energiewerke
dGfIRagg5cpYxK4wJqyZ09M68vHOku7hJphP15y2p0Q,Hamburg,21033,Hamburg,Dünenweg 40,"[10.19078,53.50334]",DECCH,Comfortcharge
dIBWI-TWFY2j6OGX_O3-xv_SaftYY9ow-8rBNwSNCKQ,Hamburg,20099,Hamburg,Kirchenweg 4,"[10.010339,53.555503]",DEHHM,Hamburger Energiewerke
dJv1GaOTTVH3Mnt5ckXQcTkGAlEoCZDnTVIA-smA0wg,Hamburg,20249,Hamburg,Kümmellstraße 5,"[9.985129,53.590212]",DEHHM,Hamburger Energiewerke
dK76lTOd51AljpwyIJE3KnHh_9IJLkAkR19Et27fsWA,Hamburg,22305,Hamburg,Alter Güterbahnhof 2F,"[10.03565,53.59131]",DEQRM,Qwello
dMK1pUNNWsLLX-mcgzGEeMbK17BHoHZy3RsPiefIpfY,Hamburg,22397,Hamburg,Alte Dorfstraße 1,"[10.137054,53.695093]",DEHHM,Hamburger Energiewerke
dM_OBE9gJNQWMmF-8uTwZDUP_wMDuw2P6a0toAiwK7w,Hamburg,20146,Hamburg,Laufgraben 31,"[9.9753,53.567]",DEHHM,Hamburger Energiewerke
dNN2fqvPJABNvcQt_4Qwp9NQCVmaZ-sWCVUnP1b9ZdI,Hamburg,20359,Hamburg,Beim Grünen Jäger 8,"[9.96318,53.55715]",DESNH,Stromnetz Hamburg GmbH
dSYp_JgJpuBPA9jz6hddsD2Tmz0oX6CEAKnhSbWwbm4,Hamburg,22041,Hamburg,Brauhausstraße 44,"[10.059955,53.573408]",DELA1,LAN1 Hotspots GmbH
dYF45Nsv9Sc7n3x0avcQFWEuDrUQ_Z0_Z50vGSy0vBo,Hamburg,22303,Hamburg,Barmbeker Straße 62,"[10.016474,53.588353]",DEHHM,Hamburger Energiewerke
dZJdBcJIql-QpyaU_0IRm-cfmQAQEKv_Xt_My3iIQvI,Hamburg,20359,Hamburg,Beim Grünen Jäger 21,"[9.963586,53.558619]",DEHHM,Hamburger Energiewerke
daBZkm3cxNouDKyWdEbxETgUV6oAEpFRAT1dqrF1Gdk,Hamburg,22765,Hamburg,Max-Brauer-Allee 54,"[9.937687,53.552646]",DEHHM,Hamburger Energiewerke
dfMPvU2TOGG-ZhkbBjhLewhkKiEnTo4f3skmXVyEL3w,Hamburg,22041,Hamburg,Neumann-Reichardt-Straße 22,"[10.07915,53.57273]",DEHHM,Hamburger Energiewerke
dg1IdzVUCdbJxt4gR8OilNNZ6CxxtG-WF7qgjh8arMQ,Hamburg,20357,Hamburg,Sternschanze 6,"[9.971197,53.563992]",DEENC,enercity
djLmxfLNAbwwoqyegPCLkqzkVLgyLdrLfYNTrA9NyeU,Hamburg,21079,Hamburg,Großmoorbogen 1,"[10.011347,53.461175]",DEALL,Allego
doqa6-qiBNiee5B2CkiCit0gYzABvxBW9Oe5WgYd-7E,Hamburg,22761,Hamburg,Bornkampsweg 2-4,"[9.921963,53.566066]",DEPOW,MOON POWER GmbH
dq0ExiTZ8Ox6p7nVpDEYzaLicGHtch3fYMwVY06wqAc,Hamburg,20459,Hamburg,Steintwiete 18,"[9.986567,53.54652]",DEHHM,Hamburger Energiewerke
dqW0fd2UldXSfNydpO9FIMpwhOe6hz9sAZeAaJBF6LM,Hamburg,21077,Hamburg,Hainholzweg 69B,"[9.937057,53.4499]",DEHHM,Hamburger Energiewerke
dqXfdssz_W9aslMWyhcdELSHchz_ouEyA5XUUeJczU8,Hamburg,22115,Hamburg,Max-Klinger-Straße 1,"[10.14407,53.52938]",DEEZE,eze.network GmbH
dxWf8HfkDtamGQl6rUFwsPPvj8z-U1Sun_oXVIEhJSQ,Hamburg,20537,Hamburg,Bullerdeich 36,"[10.039311,53.544261]",DECON,GP JOULE
dzElXxJhNPcmxG9hoNbArG964QfXlmi2vkJEGzvno_U,Hamburg,22399,Hamburg,Poppenbütteler Weg 112,"[10.06239,53.64925]",DEEZE,eze.network GmbH
e3AkIR_JQfPWWJJSbeRD4aIPt6RA_gtp5IRM2CGc338,Hamburg,20251,Hamburg,Löwenstraße 18,"[9.97836,53.58378]",DEHHM,Hamburger Energiewerke
e5APWYZtOXBJbwTgWuLWBp6YABxitq5C-pO68qVy4Pk,Hamburg,22085,Hamburg,Hofweg 44,"[10.016077,53.572021]",DEHHM,Hamburger Energiewerke
e6lh0feUVIhJizK9KrgnfpC7sGSgsqlbQdziwnp0tHQ,Hamburg,20149,Hamburg,Hallerstraße 85,"[9.99007,53.57281]",DESNH,Stromnetz Hamburg GmbH
eAsgeWG-5bhR38VdlqWgVrgw9pcyzQfMknhFY06-vjo,Hamburg,21075,Hamburg,Eißendorfer Pferdeweg 65,"[9.950999,53.460755]",DEHHM,Hamburger Energiewerke
eDm4ptnhnef8-W3Ptxcr0ahmBm6vnheoI1rHw0_I_Dk,Hamburg,22081,Hamburg,Von-Essen-Straße 75,"[10.044319,53.575095]",DEHHM,Hamburger Energiewerke
eERdeL9C5fA9ExVmQXT27QSagXWXznWhRKVO2xmybq8,Hamburg,22303,Hamburg,Saarlandstraße 71,"[10.03115,53.598121]",DENNX,nonoxx pro GmbH
eEawMAkqbroNeZqDCLgYryr1fVduKFnuam4FTZYvt5s,Hamburg,22395,Hamburg,Saseler Damm 15,"[10.100406,53.654728]",DEHHM,Hamburger Energiewerke
eH42VJLTkXMaQvEw_uliQvDXvRCfLu6khZrUE0bTX9k,Hamburg,20457,Hamburg,Buchheisterstraße 16,"[9.960366,53.529572]",DEMDS,Mennekes
eHbaQcSHLxk_fqHz5wKUpRVGLsSFkDTcFChxxcwkH1I,Hamburg,22047,Hamburg,Friedrich-Ebert-Damm 120,"[10.09389,53.58786]",DEHHM,Hamburger Energiewerke
eK-zabDIUHqrd-2Buip-Lxc9OWqvtFx3CiwEJE9QRdI,Hamburg,21031,Hamburg,Habermannstraße 31,"[10.210397,53.502665]",DEHHM,Hamburger Energiewerke
eKMssSCVS9q22JN7Rt60szJtqmkCsHH3rLf18tTr3Yo,Hamburg,20359,Hamburg,Budapester Straße 28,"[9.965125,53.553473]",DEHHM,Hamburger Energiewerke
eM58LMe56cKUpykyBn0w0j44tZ72VOhfgUzrjSiuauc,Hamburg,22335,Hamburg,LH Basis G201,"[9.99129,53.62133]",DEVAT,Vattenfall
eN9m_aKGNj2aSMfhgY3IyJrHjv0ShjtguJkmBDw1_lw,Hamburg,21029,Hamburg,Neuer Weg 21,"[10.213129,53.485806]",DEHHM,Hamburger Energiewerke
eNEjxaTK-MFrv3rHSAQaSHwEUz9qm544ry4g5sO7Lj4,Hamburg,22309,Hamburg,Steilshooper Allee 53,"[10.05109,53.60897]",DEWLN,Wirelane
eQ7XNnrPj5133t_3H-rL0b1EDcYQ7hbgyevhsKin4LU,Hamburg,21073,Hamburg,Goldtschmidtstraße 5,"[9.98539,53.45915]",DEHHM,Hamburger Energiewerke
eZ5BfAgZm10yyWFJQW-5mwffQM63kG4bF6ilD2ssrzQ,Hamburg,22547,Hamburg,Franzosenkoppel 111,"[9.874595,53.605659]",DEHHM,Hamburger Energiewerke
eaWsk76-zQpka14w-wOmL5KLvMGi-XZmUDeAgZ6veCM,Hamburg,21079,Hamburg,Großmoorbogen 1A,"[10.012082,53.462349]",DEPOW,MOON POWER GmbH
ekG6M2v7UA_YUmgC72vv6ixcIobSev1-rjfO5AAmCZY,Hamburg,22301,Hamburg,Fernsicht 2,"[10.000094,53.580463]",DEHHM,Hamburger Energiewerke
epp5BVgBM2jQjqSU-eQ451OP9PlbTxa1HayNSD8bzds,Hamburg,20535,Hamburg,Marienthaler Str 1,"[10.03831,53.560636]",DEHHM,Hamburger Energiewerke
erf_9JIo9DHIWKRpI1aElhwhLVOScnxAu9nxzGsGBNU,Hamburg,22529,Hamburg,Grelckstraße 2,"[9.95809,53.599869]",DEHHM,Hamburger Energiewerke
esiOALDM8YzKCIQFyvkbgl1uuEXvLL9v-zMQrf-Tskc,Hamburg,22459,Hamburg,Krähenweg 4,"[9.955375,53.63244]",DEEBW,EnBW
euOs_GuaLqgacwXtKKeLWKqyjvo55N3vy50eXcRjyDs,Hamburg,22301,Hamburg,Dorotheenstraße 134,"[10.004766,53.587793]",DEHHM,Hamburger Energiewerke
f1p49JbIT17SSOdc_jFYysVYL8FzYvLm5Hdw_xBb9RA,Hamburg,22307,Hamburg,Otto-Speckter-Straße ggü 34,"[10.04676,53.59923]",DEUBI,ubitricity
f3A7Irls-zqOgtVPgoio-lkaFjsSoezJs5ARFyROnb8,Hamburg,22049,Hamburg,Alter Teichweg 65,"[10.05799,53.58436]",DEEBW,EnBW
f4ESbiRNMb5dblRhLDZ77Obe2rFwljj44PDI7MYIxVg,Hamburg,22339,Hamburg,Hummelsbütteler Weg 44,"[10.046694,53.642299]",DEHHM,Hamburger Energiewerke
f8DNYYLng_ZI6GwQuXUAtnrUGwNFq0M9cdXMKce2LUI,Hamburg,20255,Hamburg,Eidelstedter Weg 28,"[9.953495,53.581758]",DEHHM,Hamburger Energiewerke
f9qRCcwL-3b1WmhZLE4-68IUeX2Iam_BPbUwLmMcwhI,Hamburg,22049,Hamburg,Alter Teichweg 65,"[10.05808,53.58406]",DEEZE,eze.network GmbH
fAan6fub6Azn1QlOMuv5CqoV5dmNwmgOmYT2qQSsg8A,Hamburg,22301,Hamburg,Körnerstraße 1,"[10.01269,53.57947]",DEHHM,Hamburger Energiewerke
fLuxexYtdHnE-5WFdClB6IMoBDH3-ZZNZcdhkCXFNIc,Hamburg,22083,Hamburg,Mozartstraße 36,"[10.022873,53.578523]",DEHHM,Hamburger Energiewerke
fT1P7ZJvv_ubwxlC17P6nextLRQooxbU0d8ysRdu9qI,Hamburg,22045,Hamburg,Kreuzburger Straße  6,"[10.129037,53.578642]",DEHHM,Hamburger Energiewerke
fU28w7QNiDMUqhNPJd25ASq0YqALmo0Ir1y70_y8xyw,Hamburg,22359,Hamburg,Im Alten Dorfe 27,"[10.16495,53.64877]",DEHHM,Hamburger Energiewerke
fUEEGGO02wOvK1N9DKOgr2kvCjo_Gw7tTQiJTyrtlcI,Hamburg,22049,Hamburg,Lesserstraße 209,"[10.074908,53.59304]",DEHHM,Hamburger Energiewerke
f_sygfc8khRloCkobzWLa69MsQD-Rz68DTm5d0VqMRk,Hamburg,22607,Hamburg,Waitzstraße 22,"[9.88294,53.5597]",DEEZE,eze.network GmbH
fcK1EQY2PNELSDKUntyFvpCHwtSph0YPORG1Zaj0bac,Hamburg,22339,Hamburg,Minsbekweg 63,"[10.068003,53.65681]",DEHHM,Hamburger Energiewerke
fcvVvGNe1winGi5MEo4SM__l0ROw_2celySuH2bBcgM,Hamburg,20537,Hamburg,Ausschläger Weg,"[10.036058,53.548824]",DECPI,ChargePoint Germany GmbH
fd2w1iqdKhvqNDnuFdwXHzgJjndA7SbnhQGlFa3LjvY,Hamburg,21033,Hamburg,Kurt-A.-Körber-Chaussee  43,"[10.196246,53.488694]",DEONE,reev GmbH
fkmrBQezZCYOQPCt0oRRVDXb-RUu2RZjXmR5HiEfWVk,Hamburg,21147,Hamburg,Hardauring 34,"[9.8845,53.4777]",DEEBW,EnBW
fywxCJA6Pj3zsDQOZc00Btn39irOSysE6sI5Xh3lMoQ,Hamburg,22147,Hamburg,Hermann-Balk-Straße 47,"[10.144916,53.618583]",DEWLN,Wirelane
fzEnkioi8Vd7KAq78s1NMqcjORJPIHer3mRnuD6p92A,Hamburg-Farmsen,22159,Hamburg,Friedrich-Ebert-Damm 319-321,"[10.11537,53.60352]",DENIS,E.ON Drive Germany
g025pSqdBvey1b9lzygbCLnKiUq8YzJT5tk0raaDO04,Hamburg,22303,Hamburg,Grasweg 70,"[10.009842,53.593392]",DEHHM,Hamburger Energiewerke
g84i3TSyY2a_nyQ8g1LFgFsASAD72lZuZkSrtkQtpHs,Hamburg,22765,Hamburg,Haubachstraße 39,"[9.940041,53.558203]",DEHHM,Hamburger Energiewerke
g9I3WKzs-BQypo_DSsJ-1URKdkIKW_OSY6ngZpbRtos,Hamburg,22143,Hamburg,Bargteheider Straße 81,"[10.14539,53.60305]",DEJEG,Jolt Energy
gA2Xw3M8_PgSIX08MM85XSEoCvq-xQLTIDlLKNUuLeI,Hamburg,20355,Hamburg,Wexstraße 7,"[9.98329,53.55137]",DESNH,Stromnetz Hamburg GmbH
gCtndtNIUqFu1VE1H3-DU1SNYeIW6dUvaGpKIdnemDU,Hamburg,22767,Hamburg,Goethestraße 23,"[9.939763,53.552423]",DENNX,nonoxx pro GmbH
gDVmRVJnkc5xPFzDfV2RBmdAetvsEwIfgdcba4nkmgE,Hamburg,22083,Hamburg,Maurienstraße Ecke Flachsland,"[10.044641,53.583646]",DEHHM,Hamburger Energiewerke
gHX6QYry-3QIKE2bvzhTCqDyV1iP2SflGwcd-1s95oE,Hamburg,20255,Hamburg,Schwenckestraße 14,"[9.94773,53.57554]",DEEZE,eze.network GmbH
gH_kHtSZ6ztype4cz5lhOosohn5tEec_X0SSPr_kGN8,Hamburg,22525,Hamburg,149 Schnackenburgallee,"[9.904435,53.590147]",DECPI,ChargePoint Germany GmbH
gIpVIhGzjFwk4vhZJ4NNXpx_K9fsRjUt20lEROvJnqw,Hamburg,22045,Hamburg,Schweidnitzer Straße 54,"[10.142916,53.576555]",DEWLN,Wirelane
gMai0-owx2Hs0SbBct_UE0YVPQXcgM8D4fwJx2s5pT8,Hamburg,20459,Hamburg,Ditmar-Koel-Straße 1,"[9.977177,53.546109]",DEWLN,Wirelane
gUWbboHzQGR0xoPP2ITELIibkNzLigReExT7vkqxr1Q,Hamburg,21029,Hamburg,Chrysanderstraße 33,"[10.2153,53.48812]",DEHHM,Hamburger Energiewerke
gapqR9fmlxCnhKmxRcTJQ1tXJhIgfx6QsBaHSdFi45c,Hamburg,20354,Hamburg,Drehbahn 13,"[9.984556,53.55654]",DEHHM,Hamburger Energiewerke
gc04sLY3r4kkDNHfcUZxaSqaCRBkPOciKPOXd8Aisao,Hamburg,21109,Hamburg,An der A1,"[10.02542,53.484017]",DEEDR,E.ON Drive
gdwjyozosAIV6fyW4QM2QbJkzulHRwA6gjh6LeGHmLU,Hamburg,20539,Hamburg,Billhorner Deich 49,"[10.041688,53.534709]",DEHHM,Hamburger Energiewerke
gf3DJRMLfArQsF1JFmwa-pZqEuSQqGaB5ZaSaEPI6XY,Hamburg,20535,Hamburg,Hammer Berg 31,"[10.065228,53.554715]",DEHHM,Hamburger Energiewerke
ggv8H1Sty7WxI9j-n-Ag5FZ9kMojjgmxBn0XgMeGn6Q,Hamburg,22083,Hamburg,Brucknerstraße 6,"[10.03979,53.58338]",DEEZE,eze.network GmbH
gkFbsLRP5sAsxQZhUK19swxQVFHYx8AxPYRDXpH-RHI,Hamburg,22529,Hamburg,Kollaustraße 41,"[9.961439,53.60418]",DEPOW,MOON POWER GmbH
gn7JcRmgu0hM0BMLXieVXDYLx9Ff5bKo7zZZ_zhc5cU,Hamburg,22525,Hamburg,Försterweg 51,"[9.927449,53.579683]",DEHHM,Hamburger Energiewerke
goEl0-7ym742vohxGMd5KBnQaItsnbZUSxCocTE_F24,Hamburg,20537,Hamburg,Süderstraße 288,"[10.05132,53.54762]",DEHHM,Hamburger Energiewerke
gqUbMLYWY0bKZTsXshHLGGdci9ZVN02TYcfFo017bFk,Hamburg,22081,Hamburg,Erika-Mann-Bogen 21,"[10.04962,53.576619]",DEHHM,Hamburger Energiewerke
gtImaZdQmbn5M9ukoHyVVFmbfFuIp5ndlM9cm5I1SSI,Hamburg,20146,Hamburg,Schlüterstraße 50,"[9.986486,53.567931]",DEHHM,Hamburger Energiewerke
gvB_ypn80TwREClzryMqUMdGs1UU5xgBSqAWNTZ6840,Hamburg,22587,Hamburg,Blankeneser Bahnhofstraße 16,"[9.811179,53.559879]",DEHHM,Hamburger Energiewerke
gvOs5LzM1zNsdybh66PlHzNODk3OLuuxLcFYP3RTIDQ,Hamburg,22047,Hamburg,Helbingtwiete 7/9,"[10.095,53.5876]",DEKDL,Kaufland
gwOMoRAiaGyfj5Mx8uZCrRHJQP7KmiZGJ2jE8nFmHe0,Hamburg,22767,Hamburg,Paul-Roosen-Straße 22,"[9.958286,53.553124]",DEHHM,Hamburger Energiewerke
gwg7jefX1SIFPNsO16OtOk2mo99Hq9HJ5B3D4eG6R3M,Hamburg,22175,Hamburg,Bramfelder Chaussee 347,"[10.08097,53.61962]",DEQRM,Qwello
gxk7g_chvA5eQ0BXHARirKxmuOi0Sx61RSdTFiRo980,Hamburg,22297,Hamburg,Orchideenstieg 14,"[9.990553,53.605216]",DEHHM,Hamburger Energiewerke
gyLZLUtcvd6ADyfU09QnlpH7yAmxFNiN6HraDap9nNg,Hamburg,22587,Hamburg,Erik-Blumenfeld-Platz 7,"[9.814991,53.56341]",DEHHM,Hamburger Energiewerke
gzBwCq5DY0q5W8FOD8jA4FL5yX98agGcAZtDjCLBDac,Hamburg,21109,Hamburg,12 Georgswerder Bogen,"[10.02155,53.51841]",DETNM,Shell Recharge
h-3wKwwqGVKffVPdCpSulT_-jVLc9kaj-2N3uvTVr7c,Hamburg,22549,Hamburg,Immenbusch 1,"[9.854038,53.584267]",DEHHM,Hamburger Energiewerke
h-SG00I4Ynzu84VApK9g5vJoQOBbn3EjvaXLEYc9gec,Hamburg,22417,Hamburg,Tweeltenbek 23,"[10.01808,53.67776]",DECCH,Comfortcharge
h17Jt_bR2DKzqMrp0PoB3t9-pCaBDHF7t_I-x6lSGwY,Hamburg,22393,Hamburg,Volksdorfer Weg 182,"[10.126453,53.644357]",DEGCE,Volkswagen
h2BL1JD-22yk_UA7OF9LLiuLX11HdiNgaGDU_j4mRnk,Hamburg,21075,Hamburg,Heimfelder Str. 123,"[9.940608,53.460679]",DEALL,Allego
h7-GsK2DQlvz-IXsN67bhsHAj8MNH-V2oxRqYsVEgos,Hamburg,21109,Hamburg,Karl-Arnold-Ring 999,"[10.018474,53.484731]",DEHHM,Hamburger Energiewerke
hBZqhUnTi3BIc_1Uk7AfAkbfMoIxor9c0WpNtFv1yOk,Hamburg,22605,Hamburg,Hochrad 24,"[9.87406,53.55419]",DEHHM,Hamburger Energiewerke
hFyQ4sgfjG0N004jaGiGcgxFPe8Zvyi--IDEhXysmY8,Hamburg,20249,Hamburg,Loogeplatz 2,"[9.99218,53.58778]",DEHHM,Hamburger Energiewerke
hHknMQ7QN04yPCGXDEKGJUIml0bZKbm9rSIIAS5drP0,Hamburg,20253,Hamburg,Eppendorfer Weg 203,"[9.969752,53.581097]",DEHHM,Hamburger Energiewerke
